timestamp,latitude,longitude,altitude,latitude_ins,longitude_ins,altitude_ins,latitude_cov,longitude_cov,altitude_cov,effective_sample_size,horizontal_error_m,vertical_error_m,error_3d_m
2024-06-20 16:55:51+00:00,41.30598723654183,-76.09439394514476,310.26643504018193,41.30596189244055,-76.09440431871947,312.13566035218537,9.980887572044562e-07,9.866338006306724e-07,127.37229091192066,4999.982451251616,17.836732100817372,16.955028254357217,24.60938835368284
2024-06-20 16:55:52+00:00,41.30621584856931,-76.09456276339898,279.7243096311455,41.30615504017678,-76.09454262546447,291.4885078277439,1.0045847114352964e-06,9.95797007989272e-07,148.13763808565128,4999.9296693667575,46.63984135930792,47.49312801384309,66.56479557965079
2024-06-20 16:55:53+00:00,41.30653397588393,-76.09474760122555,238.9589007502811,41.30643228065679,-76.09469028078077,265.0397862326354,1.016302416669684e-06,1.002318403103664e-06,175.35333167094723,4999.841438773728,84.91445188618863,88.44803066998867,122.61124853997327
2024-06-20 16:55:54+00:00,41.306974710122816,-76.09478264394448,194.1874048364812,41.306819783001664,-76.0945988569645,240.7743156664073,1.0239446762383795e-06,1.011335499032719e-06,203.03646285195293,4999.718281301661,132.16704805100042,132.60387204645983,187.22156786072844
2024-06-20 16:55:55+00:00,41.307446099368576,-76.09449338164707,159.7761910572579,41.30722862093318,-76.09401066737007,248.2382429614663,1.0332360851775634e-06,1.0231767321830213e-06,227.4732989546732,4999.562319327018,179.32631953996923,167.34989477413149,245.28333853049216
2024-06-20 16:55:56+00:00,41.30778340100724,-76.09397209756645,127.02830375236849,41.307407172808624,-76.09300430711433,252.7899013776332,1.0393054616868115e-06,1.0351448380834794e-06,253.7322494462069,4999.37581316353,218.13782589703877,200.4329840071916,296.2389106196448
2024-06-20 16:55:57+00:00,41.3080085454644,-76.09333411978511,104.76179422429658,41.3073611649145,-76.09108697079492,266.4300744701177,1.0544008562694477e-06,1.0444225485781004e-06,278.9514153735148,4999.1596215189,254.8518190020508,222.8767695063812,338.5609310511989
2024-06-20 16:55:58+00:00,41.30819080581103,-76.09250788309384,90.28677518129072,41.30711482682999,-76.08959428055971,278.8496125023812,1.0617051028179367e-06,1.0519371766701094e-06,298.0373550064456,4998.9170027743385,302.0069952210966,237.5127760064176,384.2141901709906
2024-06-20 16:55:59+00:00,41.3083149091074,-76.09156374130265,73.1000074846068,41.30676113692305,-76.08873362544783,285.9164472427219,1.0753873643708291e-06,1.0666238924314326e-06,326.52195579030337,4998.650837713637,358.5530299464573,254.9201827904312,439.93701239801584
2024-06-20 16:56:00+00:00,41.30845612382603,-76.09053864742631,41.91829782869411,41.30632257699647,-76.08794932721517,279.57569731771946,1.087971292069913e-06,1.0734590148838022e-06,350.5156144817766,4998.363844092892,429.0249365271264,286.2526887814312,515.754784754057
2024-06-20 16:56:01+00:00,41.308713204748,-76.08955878646233,-5.6798220267986,41.3056958325183,-76.08728939520468,259.5615785699338,1.0978229413147947e-06,1.0805285721001104e-06,376.5624723801616,4998.058218127473,509.6628578048097,333.8918993313705,609.2946980442845
2024-06-20 16:56:02+00:00,41.30908743557947,-76.08877557619269,-61.82035763940412,41.304828732624365,-76.08696462896441,236.03245820011944,1.10903891798232e-06,1.0942133696472805e-06,396.9455352931104,4997.735829947269,586.6332679963465,390.2289053996962,704.5687970166706
2024-06-20 16:56:03+00:00,41.30941651674297,-76.08811230766474,-116.538644115183,41.30284078384664,-76.08600995869986,217.46336593385783,1.1181458659543158e-06,1.1054846539623334e-06,421.4741998309775,4997.396524890739,652.8163238762277,445.1275043116461,790.1314117373048
2024-06-20 16:56:04+00:00,41.30966073527512,-76.08745957908454,-163.8698270766911,41.29985293335235,-76.084853529383,209.6538167567924,1.12634058087932e-06,1.1151008682634676e-06,446.3488525515632,4997.038655265683,712.6028514525136,492.6656382861305,866.3268754033512
2024-06-20 16:56:05+00:00,41.30981259085389,-76.08665917218886,-209.51630835558277,41.29569843931512,-76.0832586781274,207.9243584536016,1.1353288320435582e-06,1.128841691268373e-06,468.45037574227104,4996.660330515384,776.6366045532909,538.4216310428592,945.0197184751848
2024-06-20 16:56:06+00:00,41.30994622528979,-76.08569866558807,-264.6291248173908,41.28978169373134,-76.08122381994896,196.8893839176744,1.1408294122724131e-06,1.141052743510001e-06,495.0295308363606,4996.263087370535,851.5313513452796,593.6751847941227,1038.0538846149818
2024-06-20 16:56:07+00:00,41.31024332972237,-76.08468945371487,-328.4183898530822,41.2817523832271,-76.07924521744968,175.2130707539618,1.1538880373711535e-06,1.150401404184597e-06,517.3977099788327,4995.846548267948,940.486276517762,657.6220541092143,1147.5980142754984
2024-06-20 16:56:08+00:00,41.3106610088032,-76.08373735547084,-386.684602500409,41.270012683555215,-76.07671256337849,161.85049836337566,1.1665494829791465e-06,1.1589321160201982e-06,541.4521903966169,4995.410604410461,1032.8358554752942,715.3022494264495,1256.3467723482722
2024-06-20 16:56:09+00:00,41.311148609800014,-76.08289711241852,-436.5221448972995,41.25749467227979,-76.0743119870065,166.11022637132555,1.1781827494604962e-06,1.1651717727765928e-06,573.4703956163966,4994.953756497895,1121.0137384475436,765.0055689898038,1357.1681260527566
2024-06-20 16:56:10+00:00,41.31162444276666,-76.0820779434759,-482.1766843862183,41.246131283139206,-76.07186195054332,175.19777861889452,1.1915950443703969e-06,1.1725029528758055e-06,596.985113941795,4994.474408576979,1207.077031688283,810.5641053607799,1453.9770044016232
2024-06-20 16:56:11+00:00,41.31208844404164,-76.08111292746727,-522.6345748945078,41.23505572827547,-76.06891530254822,184.91021681483835,1.2068184711285606e-06,1.175177505688265e-06,621.8683595800501,4993.973216682167,1302.7771053367553,850.9536750463899,1556.0688748460243
2024-06-20 16:56:12+00:00,41.31263135350071,-76.0799602640198,-555.801657926138,41.22359513900629,-76.0653887192156,197.732258874923,1.2160159873696045e-06,1.1857810839526417e-06,645.66489619296,4993.451311474235,1416.4134664301116,884.0780982811625,1669.6769722748777
2024-06-20 16:56:13+00:00,41.3133426844396,-76.0787277717838,-582.4494857452833,41.21362179862443,-76.06204380457419,213.5147794215009,1.229656013075553e-06,1.1921493273988518e-06,675.7899001504704,4992.907358314252,1545.811191320807,910.974253635226,1794.2704171888108
2024-06-20 16:56:14+00:00,41.314107869486726,-76.07762631356357,-603.4451860392969,41.20420383216311,-76.05918584023217,231.06719502154732,1.238042577782969e-06,1.1992597816291704e-06,702.115034514823,4992.342216587992,1669.301597983948,931.7215203266156,1911.719858261535
2024-06-20 16:56:15+00:00,41.31484391974482,-76.0766348015036,-623.3371709961621,41.19663825665221,-76.05690118239232,244.8405871456489,1.253741095007595e-06,1.202098777298909e-06,725.3601026303523,4991.757602598898,1783.6221305296608,951.4284971294268,2021.515295431901
2024-06-20 16:56:16+00:00,41.3155233073508,-76.0756317611062,-641.8485402531609,41.18974652532667,-76.05462089263855,253.5232293643057,1.2658074577537251e-06,1.2160500376202602e-06,748.7154383441153,4991.159584217137,1895.4082339353488,969.8321929877338,2129.1187979596903
2024-06-20 16:56:17+00:00,41.31620767101134,-76.07450677080692,-655.7235183556825,41.18291240933983,-76.05200805096257,262.2910142783076,1.2764382129797963e-06,1.2278612970773636e-06,773.407566935168,4990.556382819172,2015.97561786362,983.6539051205582,2243.1524016168687
2024-06-20 16:56:18+00:00,41.3169782821776,-76.07328676051202,-665.0183012255793,41.17642955617488,-76.04916603151041,273.387072250247,1.2831291194361482e-06,1.2367362099382473e-06,801.9905405074882,4989.946310852566,2148.5883181095755,992.9087531785048,2366.9177325913606
2024-06-20 16:56:19+00:00,41.31785415577407,-76.0719369371609,-672.4212045860139,41.172590140673385,-76.04583969978601,284.7711428347975,1.2887572836599884e-06,1.2460566406137625e-06,827.590856010722,4989.320780092352,2296.8829244032527,1000.28266691424,2505.24182109119
2024-06-20 16:56:20+00:00,41.31872965922078,-76.07067661662225,-679.2101478588199,41.16820534265417,-76.04366730109108,291.286564655602,1.2947990502205937e-06,1.2576382944871808e-06,856.4743864232223,4988.675434047918,2439.356382382183,1007.2426969147282,2639.1281535303933
2024-06-20 16:56:21+00:00,41.31955049085159,-76.06943412695603,-685.0222266089839,41.16421583412085,-76.04162347954,296.08171659335494,1.3107761851888745e-06,1.2601557535332711e-06,884.79299937898,4988.0080316756885,2577.0466612008486,1013.0031794779308,2768.997099247097
2024-06-20 16:56:22+00:00,41.32034919687585,-76.06808808427317,-689.3664150011311,41.16050284611292,-76.03944027360482,300.7666857149452,1.3266655420221265e-06,1.2646460364261214e-06,905.001796775645,4987.319712307127,2720.217044946678,1017.2353723514366,2904.194995929406
2024-06-20 16:56:23+00:00,41.32121321072914,-76.0666226096091,-692.7674197984454,41.157275409766406,-76.03715314907618,305.3698786310852,1.3389400782863256e-06,1.2754791864645205e-06,937.0396689003564,4986.611162522759,2875.760667651253,1020.4769842390608,3051.45419316293
2024-06-20 16:56:24+00:00,41.32220051306059,-76.06496384344527,-697.6708835599494,41.15741251026431,-76.03368485455461,309.4688904117793,1.351737675515803e-06,1.2867486701778628e-06,959.4172736151088,4985.882833171817,3052.3882342182724,1025.245314757287,3219.9692370930984
2024-06-20 16:56:25+00:00,41.32322671774219,-76.06342564784812,-702.7611427629959,41.15489913488564,-76.03194417475815,309.6044968031347,1.3589199651502254e-06,1.2994636377640355e-06,989.2342974358148,4985.139529651838,3223.571163395565,1030.2972173253866,3384.2168076977377
2024-06-20 16:56:26+00:00,41.32421195089236,-76.06199200405297,-706.5817135346167,41.15214477480833,-76.03044042631993,310.3151543084532,1.3675675643314937e-06,1.3069919717416904e-06,1011.806927230392,4984.393287325247,3385.1074153293257,1034.086686210347,3539.5321001390967
2024-06-20 16:56:27+00:00,41.32512218458723,-76.06056566951908,-709.1322889933767,41.149345448624175,-76.02902741967958,312.16036416590214,1.382684747960481e-06,1.31741367820549e-06,1047.7555658548283,4983.656572944865,3541.1675225575573,1036.6358179823746,3689.780649569892
2024-06-20 16:56:28+00:00,41.32601025731236,-76.05906990321976,-711.4017185924498,41.1467985509572,-76.02753292601429,314.1272800136357,1.3948270473320203e-06,1.325637871196455e-06,1072.5176675566363,4982.942944293822,3700.3619331042873,1038.8941889230705,3843.433305229248
2024-06-20 16:56:29+00:00,41.32694824180641,-76.05753408743305,-714.1850402527156,41.14450457977256,-76.0261578576897,315.4501835331321,1.3987777793048345e-06,1.3338647399532125e-06,1095.093462097875,4982.261498272042,3865.582367334774,1041.6602192488087,4003.471375071264
2024-06-20 16:56:30+00:00,41.328013232432006,-76.05588046450305,-718.8264766444486,41.14497329149919,-76.02245842354684,313.916365230456,1.4037904346394828e-06,1.3469941231355894e-06,1121.390233362344,4981.589583707583,4047.2076933447215,1046.2854080875854,4180.263540525371
2024-06-20 16:56:31+00:00,41.329051903713264,-76.05438789801696,-722.2768728949603,41.1428012544491,-76.02167006155172,314.7457190733403,1.412960835925874e-06,1.356318939988785e-06,1146.7026921778988,4980.909185978873,4216.424578442377,1049.7207292004975,4345.129438233826
2024-06-20 16:56:32+00:00,41.329996603497285,-76.05300928927682,-724.5216224133526,41.14101396186325,-76.0209791719089,316.816506896168,1.4257023168736729e-06,1.3606630041745635e-06,1173.797221081696,4980.218286628605,4371.766371257751,1051.9490677333831,4496.547347239356
2024-06-20 16:56:33+00:00,41.33084503087791,-76.05163217721986,-726.2880748324112,41.13962992432967,-76.02012251385844,318.7621764987707,1.4284321716693196e-06,1.369507808439594e-06,1201.850310630555,4979.51944406307,4520.45114786911,1053.6985986651953,4641.633259651192
2024-06-20 16:56:34+00:00,41.33166088483144,-76.05019627210663,-727.8992812513995,41.13849570500874,-76.01916560202118,319.95306837931275,1.4380767496703307e-06,1.3795865924073923e-06,1221.1778269298095,4978.811372944804,4670.7839402952,1055.295584321172,4788.514528244361
2024-06-20 16:56:35+00:00,41.33251278156674,-76.04874860143931,-729.2850634152924,41.13776097921684,-76.01838901526551,320.908321948722,1.4414748532475645e-06,1.3951271337491984e-06,1243.933556159103,4978.096336324954,4824.352792349198,1056.6649876394545,4938.716509494202
2024-06-20 16:56:36+00:00,41.333477332970496,-76.04721413978908,-731.6011059693442,41.13687132289832,-76.01456411516665,319.16314381174743,1.4536029092893577e-06,1.40691029494637e-06,1276.044285121632,4977.373279808976,4991.338033550116,1058.964782832198,5102.436846884319
2024-06-20 16:56:37+00:00,41.33440578781416,-76.04582796845636,-733.260281390014,41.13670972497479,-76.01400343392565,320.335035443306,1.4608582939898271e-06,1.419928429381133e-06,1295.590191113894,4976.642135307799,5146.105900911425,1060.6083437203608,5254.264553880461
2024-06-20 16:56:38+00:00,41.335246515295296,-76.0445216913029,-734.7621720559272,41.13657385386092,-76.01327159399708,321.3518368098885,1.471163927749832e-06,1.4298647642305375e-06,1327.182530249624,4975.903959787084,5289.68123710637,1061.8395932689248,5395.204436537016
2024-06-20 16:56:39+00:00,41.33600861218002,-76.0431956755191,-736.2947852395012,41.13617181214271,-76.01235264798977,321.69923641718924,1.481415426916258e-06,1.4319369850222755e-06,1356.042823555007,4975.159937652325,5429.084634434223,1063.2008241144154,5532.210766072398
2024-06-20 16:56:40+00:00,41.33675537018648,-76.04180676980135,-737.9239593095879,41.13571164398889,-76.01150906293137,321.65855875611305,1.4982083690896918e-06,1.4389178964616292e-06,1375.6678146425909,4974.415717641026,5571.570866378685,1064.7471877926132,5672.397067641864
2024-06-20 16:56:41+00:00,41.3375515554852,-76.040414652465,-739.224663410133,41.13554797541415,-76.01089854807323,321.83620844222605,1.5110573074087307e-06,1.4472712053972463e-06,1394.4538213528465,4973.669926575511,5717.660970236642,1065.9963642428022,5816.183905203333
2024-06-20 16:56:42+00:00,41.33845488457458,-76.03894787529455,-740.8307876941386,41.13255133205181,-76.00660249165365,320.5549519266933,1.5167092948336188e-06,1.4533676726559292e-06,1420.1745906096974,4972.915892345994,5876.002873755297,1067.5797681217964,5972.196943645068
2024-06-20 16:56:43+00:00,41.33932118420404,-76.03761432575007,-742.4030140697414,41.13265653943496,-76.00601446505996,321.0698806382716,1.532919200258448e-06,1.4621799095331334e-06,1436.9231329098577,4972.151506030189,6023.054035742039,1069.1330268812671,6117.207315976528
2024-06-20 16:56:44+00:00,41.34010710160437,-76.03634670125263,-743.8678183680655,41.13240317897882,-76.00518772869086,321.361970577389,1.540810614861636e-06,1.4732914026101914e-06,1462.9248319328228,4971.39151344295,6160.260952289482,1070.5872156524847,6252.597219285843
2024-06-20 16:56:45+00:00,41.34082668057058,-76.03504497542562,-745.6440155482163,41.13165245806283,-76.00423507863485,321.24504260905087,1.5485972269396551e-06,1.4809210392134862e-06,1489.7618624420277,4970.65385604415,6295.1485298721645,1072.3533671922369,6385.8309371044425
2024-06-20 16:56:46+00:00,41.34154937277796,-76.0336865628257,-747.4203167237663,41.13080015350756,-76.00346577230054,321.0381889734417,1.5591318728825751e-06,1.4902147694841692e-06,1504.9631859882884,4969.960382813969,6433.976275698204,1074.1212560849665,6523.019790635382
2024-06-20 16:56:47+00:00,41.34233040304181,-76.03233673493708,-748.8342482621151,41.13028232332428,-76.00297781856699,321.08451577089727,1.5694304253123812e-06,1.4945904712577836e-06,1531.8923689938226,4969.325041952746,6576.24289857911,1075.5269961700055,6663.612307195149
2024-06-20 16:56:48+00:00,41.343233175685,-76.030913715655,-750.3479185311683,41.12495425654556,-75.99797944953016,320.42655940167606,1.5811926206948293e-06,1.507516140932579e-06,1553.361984541733,4968.742356323689,6731.66668710103,1077.030846351555,6817.281850577876
2024-06-20 16:56:49+00:00,41.34410485629196,-76.02961528422222,-751.7285552008583,41.12453561459953,-75.99733758100214,320.61129272915423,1.587569659662588e-06,1.519039825666081e-06,1579.0207806029814,4968.184258946116,6876.780554004206,1078.4015481616025,6960.823276524677
2024-06-20 16:56:50+00:00,41.34404724275993,-76.02977820117064,-757.7879074835763,41.305331698058176,-76.09418381916888,323.97639621421695,1.5886424398009705e-06,1.5344188231059057e-06,1602.0003139552775,4967.620245080921,6862.131593379173,1084.4524148189648,6947.293505017567
2024-06-20 16:56:51+00:00,41.3439136589892,-76.02996292365913,-765.5714947759673,41.30523979816305,-76.09436606732558,317.8422200176865,1.6063501386253557e-06,1.5450803832293923e-06,1627.7594353317734,4967.044789334045,6840.650604123536,1092.0413964194704,6927.268949534837
2024-06-20 16:56:52+00:00,41.34375410470963,-76.03012467387475,-771.2551032927447,41.305091123571096,-76.09455900808007,313.20122269913554,1.6156947727027434e-06,1.5588528450113534e-06,1657.6770629516443,4966.458803186387,6818.893776650119,1097.647717884852,6906.673790603952
2024-06-20 16:56:53+00:00,41.34363579525757,-76.03029031990368,-774.7136247750689,41.30494192329136,-76.0947535529952,311.81648227386177,1.6166327391526902e-06,1.5701229472864563e-06,1683.0186464857436,4965.864581821614,6799.740621559381,1100.9568509463977,6888.292858766283
2024-06-20 16:56:54+00:00,41.34356024698263,-76.03048614881718,-778.6130185848715,41.30477940468469,-76.09472178160988,311.92304985038936,1.6258993845941244e-06,1.5831879226256623e-06,1716.3390054037657,4965.260305299551,6781.686574095019,1104.676882631756,6871.068607158689
2024-06-20 16:56:55+00:00,41.343483674993344,-76.03080773925458,-785.9083260691602,41.30463155885347,-76.09498545092423,309.97452086769044,1.6364236092046068e-06,1.5862484308364034e-06,1751.8450993190538,4964.644822651298,6755.329245368789,1111.8243413414157,6846.212571877543
2024-06-20 16:56:56+00:00,41.34335421059258,-76.03121097358778,-796.00764951622,41.30442291979464,-76.09533221309168,305.93053533509374,1.645014032445644e-06,1.5917474191446346e-06,1782.9082479858305,4964.0153662495695,6719.98984426782,1121.8478672639196,6812.988048158257
2024-06-20 16:56:57+00:00,41.34317865853329,-76.03160697781956,-805.751559568547,41.30408897256951,-76.0956904186608,302.25614593550563,1.6609038798832625e-06,1.6017700188431126e-06,1811.8131500120824,4963.367801875821,6681.952603494266,1131.5574309748467,6777.087340070084
2024-06-20 16:56:58+00:00,41.34301982316643,-76.03194420736445,-812.3418237518891,41.30362912416392,-76.09597439594849,302.1038659978658,1.6653167184235724e-06,1.6087995899008882e-06,1828.5562366876363,4962.704270264577,6648.917499760041,1138.122016159777,6745.622702336896
2024-06-20 16:56:59+00:00,41.34294160648447,-76.03224614963133,-816.0799988545095,41.30314451277909,-76.09620227680581,305.2983382549137,1.6726303134107136e-06,1.6220969552144543e-06,1859.461559440148,4962.027965471329,6623.768779530686,1141.8432370554342,6721.467014178874
2024-06-20 16:57:00+00:00,41.342914297359314,-76.03253038053631,-819.3533326002324,41.30250587508396,-76.09580800555337,309.62131681106985,1.678496032583035e-06,1.6340340346299383e-06,1879.365150927257,4961.342003185469,6603.3174634403695,1145.1057096881193,6701.870530630749
2024-06-20 16:57:01+00:00,41.342896315426245,-76.0329176664068,-824.4883252741708,41.302001844100616,-76.09608632575689,310.7896954789758,1.6914089860525571e-06,1.6462813547874136e-06,1899.2851428122829,4960.643756506531,6576.827673941451,1150.2389255352298,6676.654239852365
2024-06-20 16:57:02+00:00,41.342844798149045,-76.03336492111922,-830.4499015639859,41.30147907157678,-76.09645405999017,310.5875841341913,1.696511829440241e-06,1.653202584880307e-06,1911.209472871633,4959.932801708749,6544.154858026255,1156.2019616353532,6645.507187710963
2024-06-20 16:57:03+00:00,41.3427545274692,-76.03378316470545,-835.4637249441248,41.30086343240924,-76.09685444773038,310.58563271164894,1.7046912074562394e-06,1.6647064902846869e-06,1938.1705107686776,4959.20538190853,6510.701644106672,1161.2207055662743,6613.446108165482
2024-06-20 16:57:04+00:00,41.34268363588924,-76.03413148988926,-838.3903572538057,41.30016848171371,-76.09722950740824,312.11041493713856,1.7099879711053351e-06,1.6684330593976904e-06,1959.966495125961,4958.462946398657,6483.166183584706,1164.151689563837,6586.857590709748
2024-06-20 16:57:05+00:00,41.34269238571824,-76.03444727161444,-839.7977939593231,41.29947630015464,-76.09759360309837,314.7181592285633,1.720364399886886e-06,1.6838422092781895e-06,1976.357057400853,4957.710728459379,6463.449153015262,1165.5446425791952,6567.698932461716
2024-06-20 16:57:06+00:00,41.3427459389698,-76.03475359185634,-841.4992273270739,41.29864327658473,-76.09703420918795,317.4571042563766,1.7318764236991836e-06,1.6986921441676122e-06,2008.37577168262,4956.951421945748,6447.503375338651,1167.2410205904378,6552.308858345454
2024-06-20 16:57:07+00:00,41.34280118828814,-76.03516631991997,-844.5298266436862,41.2979809491722,-76.09746841520244,317.79455869086087,1.7454998119567389e-06,1.7091082672366878e-06,2035.341259098832,4956.183126630097,6424.879756275971,1170.257958402775,6530.588302121779
2024-06-20 16:57:08+00:00,41.34280870822781,-76.03563497788188,-847.8665642208771,41.29734920649133,-76.09799794287675,317.32683520950377,1.7557722461421365e-06,1.7166226466328865e-06,2043.6931113507208,4955.403918015061,6395.378801239882,1173.611111450006,6502.171410557198
2024-06-20 16:57:09+00:00,41.34277891398973,-76.03607816037731,-850.6232358412533,41.2966120388151,-76.09857501965668,317.05664297007024,1.7658179975594026e-06,1.735634361954928e-06,2076.27863620292,4954.611646058783,6364.929948738734,1176.3840205208387,6472.728374965849
2024-06-20 16:57:10+00:00,41.34276650438064,-76.03645073967952,-852.1794349315567,41.295726603840286,-76.09913814840992,317.7429320011288,1.7663462337658616e-06,1.7488398664358962e-06,2098.190067408335,4953.809053276449,6340.297135155811,1177.950795384512,6448.793362979774
2024-06-20 16:57:11+00:00,41.34282941347301,-76.03679607587586,-852.8951034880251,41.2947719854775,-76.0996872628523,319.0099946875125,1.7723411540728685e-06,1.762990167042048e-06,2119.0068910186938,4952.998988482566,6322.893128166662,1178.6735997922433,6431.815370878147
2024-06-20 16:57:12+00:00,41.342940631080985,-76.0371418776763,-854.3314388211879,41.29378266088249,-76.09903733516795,320.2648692838848,1.7830189495729315e-06,1.7693415247752677e-06,2150.3020483288183,4952.184100720699,6308.8097927787,1180.077159518355,6418.22896941807
2024-06-20 16:57:13+00:00,41.34304592922048,-76.0375895834035,-856.5805774247774,41.29281562861754,-76.099604072032,320.17217097617686,1.7914960121989745e-06,1.7786944458092882e-06,2175.326858539964,4951.36436025909,6288.110391557272,1182.3230024496231,6398.298209565732
2024-06-20 16:57:14+00:00,41.343097314013306,-76.03808825187409,-859.0992139835437,41.29192891673419,-76.10025416605211,319.73847401328385,1.8036072324297095e-06,1.7839427246437884e-06,2199.0340110978545,4950.534287012495,6260.496281035228,1185.0342766185158,6371.665396237995
2024-06-20 16:57:15+00:00,41.34310795297255,-76.03855274630106,-861.0327923485202,41.29092988567498,-76.10095852680898,319.52832908183336,1.8113298079775435e-06,1.7914033978904034e-06,2234.539201613138,4949.69288264763,6232.157405925016,1187.4437653730788,6344.273687992142
2024-06-20 16:57:16+00:00,41.34313692843693,-76.03894646223549,-862.1680931246138,41.289723391163214,-76.10166243733366,319.9411496073008,1.8231223082027483e-06,1.8023153365196389e-06,2252.459052263601,4948.840892409784,6209.792118755895,1188.9571336257848,6322.589439759826
