timestamp,latitude,longitude,altitude,velocity_n,velocity_e,velocity_d,roll,pitch,yaw,covariance
1691186902,40.23644897437725,-75.39582331496928,-2971.7101325948347,22.365848454087963,-23.06706795961691,-7.911152914443777,-0.12978963824108625,-0.11079662013181789,-0.55721970084369,
1691186903,40.23665126577182,-75.39609513428331,-2979.660655102121,22.349655745809013,-23.109557783125613,-7.989892100128924,-0.1305720596855266,-0.11054787503029984,-0.5563053220151924,
1691186904,40.23685353221863,-75.39636698666757,-2987.529767796944,22.3602780126195,-23.072490835231935,-7.748333289517292,-0.131292995242639,-0.10971803883809415,-0.5572613798217367,
1691186905,40.23705585663868,-75.39663849152595,-2995.1779526622536,22.3624156378307,-23.050326423745894,-7.548036441102331,-0.13028986625594183,-0.11185099172741671,-0.5572835799029988,
1691186906,40.23725814450784,-75.39690981164571,-3002.649783667915,22.352145264193364,-23.040915338929413,-7.3956255702202895,-0.13110420881350704,-0.11058557305081292,-0.5566752494751124,
1691186907,40.23746047548341,-75.39718092963176,-3010.0193816157403,22.371891632205543,-23.015797222382062,-7.343570325429832,-0.1302503039887211,-0.10925145168990764,-0.5560042002437218,
1691186908,40.2376628802337,-75.3974518925809,-3017.319117385913,22.368400913532806,-23.014387554107522,-7.255901214916136,-0.1304796878401549,-0.10743520968229137,-0.5566466943955211,
1691186909,40.23786529521832,-75.397723039631,-3024.624329626475,22.37410226423196,-23.046881085865028,-7.354523266207509,-0.1310518731248775,-0.10733316669468207,-0.5554285353121339,
1691186910,40.23806783959172,-75.39799468495283,-3032.0692690286364,22.396949303510436,-23.098840345491503,-7.53535553811515,-0.13073681063253814,-0.10895707658973958,-0.5530659376666047,
1691186911,40.23827050042514,-75.39826686588984,-3039.706427468192,22.399791619229944,-23.13767564233103,-7.73896134099641,-0.12806822931278386,-0.11008854147565393,-0.5526024648701315,
1691186912,40.23847317290923,-75.39853989073785,-3047.6869204096215,22.399469362470086,-23.242003270020728,-8.222024541862565,-0.1258982599559048,-0.1099800569324031,-0.5551768323118742,
1691186913,40.23867592632196,-75.39881429437365,-3056.2450264287895,22.417621760749523,-23.37169502888014,-8.894187496473805,-0.12397165502164012,-0.1114910577490621,-0.5561243784500023,
1691186914,40.23887876781964,-75.39909018112066,-3065.4193828219577,22.41887710268676,-23.493737901077484,-9.454525289862154,-0.12334647316600489,-0.11474514411727073,-0.5566351307521687,
1691186915,40.2390817039969,-75.39936710283152,-3074.947777667206,22.438483671621015,-23.547296592279874,-9.602264400634276,-0.12338098735840636,-0.11871594816853959,-0.5566860527197798,
1691186916,40.23928479452394,-75.39964509963436,-3084.847178712307,22.452925984065704,-23.676151385656084,-10.196537689567974,-0.1226532543435515,-0.11925027245214417,-0.5576421176956893,
1691186917,40.23948769368772,-75.39992417620194,-3095.24720552794,22.39611264544091,-23.73049929814055,-10.603515941698069,-0.12370659274015858,-0.11483695943283202,-0.5597608308863758,
1691186918,40.23969019219928,-75.40020357026077,-3105.807637400127,22.364291307567125,-23.7298635438407,-10.51734780267599,-0.12385230654246358,-0.10874364021336215,-0.5611143387380564,
