time,lat_deg,lon_deg,alt_m,vel_n_mps,vel_e_mps,vel_d_mps,roll_deg,pitch_deg,yaw_deg,dt_s
2023-08-04 22:34:38+00:00,-2647.99962384,39586.14400232,-75877523763849396139174732975590284153592494333091992774006166764082004013259794143187566592.0000,233985542824042418205605659637342146087055737336695371588927938560694295055557981470982144.000000,51074134966546682316443049536842333053261206829027762868787681150782535479467002864599040.000000,-829969322912599091565884273902670532647240068004166889008690608604193949246296412620062720.000000,-149.023340,-35.898610,-82.540938,1.000000
2023-08-04 22:34:39+00:00,-2648.17564658,39586.20602803,-76708642955496892910304328487214684339445178861482044859775845795933613376103732293117411328.0000,234776473281085855407822572193804086418926719067230061046371633984508270243724123007090688.000000,50814846865266121971929987978429886118921885626083704601053817154300765834784924969730048.000000,-832269060382394563771518895162726932389169036322722295489636855138638096224376769967292416.000000,-149.267704,-35.925812,-82.378236,1.000000
2023-08-04 22:34:40+00:00,-2648.35035658,39586.26683789,-77542058262568868348784215344324542101215200414363096363441167630315572844614340666969817088.0000,235565270280342886252578854426095375972713241723216619849593666271480541255115132855386112.000000,50560585839124593851722320961829755450739304439633014946338356175274621011058520668241920.000000,-834561553761555634718981944157406031164633784158670634087190413387600922100058681371525120.000000,-149.368381,-35.952787,-82.200820,1.000000
2023-08-04 22:34:41+00:00,-2648.52377521,39586.32646842,-78377762493410223462537480769729848797620350282691153232947918884650117327850228612167892992.0000,236351975006153033549143075778429854619801962377422989737999346016095382801959150659043328.000000,50311206269992729920402625769245938520032365797671480258231251048149039561969453267681280.000000,-836846907921164091357369155247363201453029946427384193479741698609006906126655358148542464.000000,-149.635778,-35.804903,-81.752625,1.000000
2023-08-04 22:34:42+00:00,-2648.69592332,39586.38495468,-79215748559950480644892419520135042023286648409330327996018794521534220355560887488933265408.0000,237136627299095833243753653612544781059559398572963516540534490660280943337953720478466048.000000,50066568339530119196100109381702318352247710658997219400399036891031885334470812837609472.000000,-839125225159364521207238718454257009590612297745876965492153980150477441927069619068076032.000000,-149.983107,-35.788910,-81.277855,1.000000
2023-08-04 22:34:43+00:00,-2648.86682129,39586.44233035,-80056009475175362088007652107394337526471760319157318033742553697444503205987900560609640448.0000,237919265718756224740147068769370073237443330019465728409067862332011193915887153668161536.000000,49826537741236375671302250050878453283183821399333085826227582445674821111540579817226240.000000,-841396605290387057202011874404624663675606767229601814058424367708756280647268251518107648.000000,-150.549701,-36.049227,-80.620297,1.000000
2023-08-04 22:34:44+00:00,-2649.03648895,39586.49862779,-80898538350685342529325622147054590882903064753952171271395154880106281611454096633487163392.0000,238699927602731617222101647801405051650573911569153903265309189075804916116667113693773824.000000,49590985409529961596655567100572891383354903928492356486729231544648689967874141088382976.000000,-843661145729582871690899870243649515670205906102905697964330000783866112908874512450191360.000000,-150.400113,-35.589835,-80.588481,1.000000
2023-08-04 22:34:45+00:00,-2649.20494571,39586.55387813,-81743328394337485458210033380456562600583220085012516305731652941547992331250395215120302080.0000,239478649122148740418994643027510973436717230900115151177710263398302934061165370184564736.000000,49359787264692717880639034697764393117445934402402034717674827619432656426350507657789440.000000,-845918941574692243647768743983570053241300239073208139606573118336289947318018791687847936.000000,-150.640174,-36.005235,-80.458861,1.000000
2023-08-04 22:34:46+00:00,-2649.37221049,39586.60811128,-82590372907966611377722002955225757295699808028635764130522143242593153101766073155590291456.0000,240255465333939475924388953735963785526186092134220319997164455426777061843509033314549760.000000,49132823972602819612773463099837534086705898252513433624347618858271201682220097818591232.000000,-848170085683548400633167969711707097218910941041571227036436879832312935216445699213230080.000000,-150.832066,-36.348629,-80.193189,1.000000
2023-08-04 22:34:47+00:00,-2649.53830179,39586.66135603,-83439665285182584891058595439729832844805063575026353218257281183137761015906233182364631040.0000,241030410230100864327137882288878465622912714812053032039064819570497113825810220658458624.000000,48909980718268574009814839900183444549643965742341236184792623045918984865589173382283264.000000,-850414668748408690000897976973585307454164383403473101782115604782488353732796917097693184.000000,-151.316250,-36.405168,-79.749857,1.000000
2023-08-04 22:34:48+00:00,-2649.70323765,39586.71364008,-84291199009240333694043546072786440061954187009323329810971907231714975197464242869711667200.0000,241803516784149528820940034636150726750901749584882195775577818336020783959438367934906368.000000,48691146992243480494208814250463444370601941708709396492657979939853766692251366921863168.000000,-852652779367091516767882642921362273458003578766535381703432693283046364387550760332689408.000000,-151.277318,-36.062096,-79.582052,1.000000
2023-08-04 22:34:49+00:00,-2649.86703571,39586.76499012,-85144967650979429665227301717771772645087625193270780154356555523906503619086927420746366976.0000,242574816994962974409416545087168934796224535251770048704051530718276664453129586123735040.000000,48476216389074600594089622738544638926456445061913892757904156630099841768317140772847616.000000,-854884504111087421605231878140637159739267321248088814784382886544478703836176828055158784.000000,-151.483979,-36.094098,-79.385310,1.000000
2023-08-04 22:34:50+00:00,-2650.02971322,39586.81543184,-86000964866830380673398910609817521956151483167800227901784454630711222420826321401289900032.0000,243344341928182864318218422340895262160068223338408298355674306508666087448905968747806720.000000,48265086417003573957721775589924391803722566927769116580385482402205529064662046670323712.000000,-857109927590802043056437720308584102643003350117670241625811922667880403752157150261018624.000000,-152.134970,-36.391913,-78.527452,1.000000
2023-08-04 22:34:51+00:00,-2650.19128700,39586.86498998,-86859184396884825144345755978357215038569605394759554891125878713193070882865787532149260288.0000,244112121755346046273169783905654900827549473804511359293524324593310591286034928077111296.000000,48057658318188614978083256014688594124621358930785610794736644287864898460388901831835648.000000,-859329132518078191814917788892825875703157442698537739216392439245590897051415141427445760.000000,-152.074683,-36.152880,-78.449921,1.000000
2023-08-04 22:34:52+00:00,-2650.35177352,39586.91368842,-87719620063026937220786365943478337846665874643930856767206372920294304663592318559552798720.0000,244878185790891658989229253829870511844075091375007435028120557204217236436839478270623744.000000,47853836898778356774605622100241262405819796489839034495074996393839751141175145695019008.000000,-861542199766136236340057601122069714019936966620554898473227571550131163081114998800384000.000000,-152.157321,-36.241052,-78.504897,1.000000
2023-08-04 22:34:53+00:00,-2650.51118887,39586.96155014,-88582265767123538511546542723354208964485915649329906486490458552616754032760851082313203712.0000,245642562527185101244391065407123108344108798242368578767378189441944900696478461399662592.000000,47653530368209626287413550799683516017649192800827457392375850538892932467840395753029632.000000,-863749208427063405146780167398148095013103807961134203161739292064821260903231095801118720.000000,-152.507874,-36.581041,-77.657211,1.000000
2023-08-04 22:34:54+00:00,-2650.66954879,39587.00859735,-89447115489270557166160600835273848555198651518664715328053255565678783151476430105701515264.0000,246405279667685822101212584439925909557557526292953032683862388545626339761896798839373824.000000,47456650187152183041366313056247849278339461979136486983028221076720450566889694914674688.000000,-865950235866974808707033222973907833060688311082763583635609934376143534790302012796829696.000000,-152.504458,-36.097313,-78.195089,1.000000
2023-08-04 22:34:55+00:00,-2650.82686865,39587.05485143,-90314163286093518433112967966361371121377539137796126011146709601367161247314066059439374336.0000,247166364158379530189221766463011203347987937503576166440205565157951561552821197083770880.000000,47263110923559137380523933354113877494131633817077383871859796783348097853629248565149696.000000,-868145357778961407661370683009385592352932680341044350586595541793824350603392704726433792.000000,-151.705881,-35.891293,-79.361535,1.000000
2023-08-04 22:34:56+00:00,-2650.98316351,39587.10033306,-91183403289099967970102722157942849852058201101870597400888358812360630515866140854334783488.0000,247925842217583179244993276680294901751798734215048682905115714544576196139914181769953280.000000,47072830116325094131077412083230437044039241945145473808006890366787246968931949710671872.000000,-870334648233934047815349034022464882415109726310778014209682078925487953451256637779083264.000000,-151.516598,-36.892682,-80.073689,1.000000
2023-08-04 22:34:57+00:00,-2651.13844808,39587.14506217,-92054829703081671278669020289420888546976667360841413648608242924019935851215215595521835008.0000,248683739364225404926521674085679534102711931763473857804191073736849224059655976631926784.000000,46885728146085757819736254207104325632002532172446046743179477258377361739556375018602496.000000,-872518179729466236937367063204175280883580129010893755527799742174776809410267411845742592.000000,-151.283220,-38.540043,-80.547414,1.000000
2023-08-04 22:34:58+00:00,-2651.29273676,39587.18905803,-92928436804564765537771930131578979874974339744829628764595470694860694948384115320512577536.0000,249440080444697850912942728975642449139383222955854750675714728031501959696523249533845504.000000,46701728112724015835001384238686911528132590411039142996781721303277348688110619105165312.000000,-874696023236730988290787848989983561601848300067982474287299602556967008202892008165998592.000000,-151.240053,-40.809834,-81.116184,1.000000
2023-08-04 22:34:59+00:00,-2651.44604364,39587.23233923,-93804218940305938792845095587566733098943909932856686009749379501231952795429159206280757248.0000,250194889658363295461280658013250884353807558059924982708430846943517994712396377926664192.000000,46520755719182358142868957268469223247457139942086744594794772173422032693041824884850688.000000,-876868248245625020425363311579678726144656069916073104573947613513067547642133912494276608.000000,-149.816086,-42.550570,-83.009284,1.000000
2023-08-04 22:35:00+00:00,-2651.59838252,39587.27492375,-94682170525832827248925902056012477970675470116388504762624886412387304030426412602726809600.0000,250948190581804199758103108217154420884635101155720164619173878906234080901490010836959232.000000,46342739161201994661850264160656615698778378608143551972467964008650083517392067355475968.000000,-879034922808163878026737081871102910408709337106775774827822612996646819328842449530388480.000000,-148.903855,-42.922879,-84.173809,1.000000
2023-08-04 22:35:01+00:00,-2651.74976689,39587.31682898,-95562286044027024052624974154051742748185820812969570740834794993122535689372851097850347520.0000,251700006191885207173531707117814762464188480145844651140203080477233141234479921052516352.000000,46167609022642064374916025706719998166327116120504436869800531363750761474600615012204544.000000,-881196113580231086309952864006591764584472626616776337099627348949176335957597133448675328.000000,-148.612110,-43.667253,-84.660778,1.000000
2023-08-04 22:35:02+00:00,-2651.90020997,39587.35807170,-96444560043748020577641064715437964556248349855283157162031406045801218210034321874250366976.0000,252450358887702048282040611065560390283091796026930675575885455432264059918928755256459264.000000,45995298176048627653298886342676685823044324350911654960260739248446564195233316208640000.000000,-883351885861756422889833113752594278319623128217930870304094154467136036008297165695746048.000000,-149.015492,-45.225331,-83.962962,1.000000
2023-08-04 22:35:03+00:00,-2652.04972469,39587.39866818,-97328987138496603864683559282243781560064621784812547652162945374576741607544201464550260736.0000,253199270511480995265882766155167285804978362336088465404119276217843898267542409378267136.000000,45825741688170088285908177067786059260992547441802365847520058490153959682726777990414336.000000,-885502303635397034122547105133776902912275215413788606718534098488765664207023618494824448.000000,-148.311131,-46.424819,-85.083961,1.000000
2023-08-04 22:35:04+00:00,-2652.19832372,39587.43863412,-98215562005116190444631356315087972582899438621312686732456072039407778940962646045921116160.0000,253946762368491313143801408982710513598143432484370745513349359638998386423835515515043840.000000,45658876730132377811790784263953801185996634691740482822902110994804891295200012427853824.000000,-887647429603789355923868021096465062489044020560336070067139035808067417217100823383769088.000000,-147.301059,-48.092367,-86.360746,1.000000
2023-08-04 22:35:05+00:00,-2652.34601947,39587.47798473,-99104279382530808357935357979213956940471150355117390256545061848592238105174346240136052736.0000,254692855246025465949258418921829109740284939507894154456106065964890795764596501295136768.000000,45494642492010472325667926425841158952343030036997037844457817621548955655145626009600000.000000,-889787325225436180566830037845168159529735120291634798844625178956038810971783236828528640.000000,-146.330457,-49.625046,-87.630557,1.000000
2023-08-04 22:35:06+00:00,-2652.49282409,39587.51673475,-99995134070518178651071022402306064230172723961514578311702763147275674202938680581046665216.0000,255437569431502938494979555318368381330115736348413975449951641021319164680812289150943232.000000,45332980101542727472305177104533303078941021208954071038207447360749132942814281841246208.000000,-891922050749290949397253456163992313479646434435324769353418813696848330404056400400482304.000000,-145.361470,-51.164034,-88.730446,1.000000
2023-08-04 22:35:07+00:00,-2652.63874950,39587.55489842,-100888120928516868695248996222809189882631618832007332813059417341928312311034197420456017920.0000,256180924729745166572917822574178816142667306313057624892981917907676186511743381120483328.000000,45173832546758030546211143106278946411489238406615686177789887241778631364432966577029120.000000,-894051665248096828277120100370861337948866539731565114569808778302133631017165303899488256.000000,-144.619196,-52.691976,-89.819225,1.000000
2023-08-04 22:35:08+00:00,-2652.78380735,39587.59248956,-101783234874466185718357598292504465409280868711520467185985689294304226878281334271397330944.0000,256922940479469068438736206090850801465104913362922341161031394975966068406840074797318144.000000,45017144602295853776205962005566650057324932902398256876842818430139365714594572286296064.000000,-896176226650536087157962580853718782039232743826853501693041126053562305649139570706481152.000000,-143.468338,-53.929492,-91.144232,1.000000
2023-08-04 22:35:09+00:00,-2652.92800908,39587.62952152,-102680470883677580259189008048764567904225652832531667143052835153889758518613290511815933952.0000,257663635569041186136621949939205324594431855861169387943713804788226660424541743756607488.000000,44862862759216735188624275241904888532560900090960017149467440083777166448575464198897664.000000,-898295791772241121292581620923791408091130505783120051749463588958102397821100223725830144.000000,-142.885010,-55.206505,-91.926364,1.000000
2023-08-04 22:35:10+00:00,-2653.07136590,39587.66600727,-103579823987736560837179486704303140500659656312921968101952266478976327877532985197911343104.0000,258403028451534614837562765845256467475020558731424605814884388828125133851196439876599808.000000,44710935158108692524261872253305344732628266510847746911409672833683692853942742744563712.000000,-900410416345717433889496336371620638162955361421426567993102860303929965013960845728677888.000000,-141.618198,-56.135042,-93.401106,1.000000
2023-08-04 22:35:11+00:00,-2653.21388878,39587.70195937,-104481289273434034286827031415086227803846763368409444838268270266069776657106025801549086720.0000,259141137159124990027630744166163381407065754657778218626958940672699529072200952454316032.000000,44561311525312461459292620401272004984750670686934005436135029844422940515833627679916032.000000,-902520155049224942277107252530670234969656847682126386280128712298434802820245052440182784.000000,-142.081652,-57.282938,-92.980307,1.000000
2023-08-04 22:35:12+00:00,-2653.35558850,39587.73739000,-105384861881725971731938707922549202376310500804441507308249561302277860952441612697010700288.0000,259877979316862509121645648883421261076055302125083132312083430577801741969941976062099456.000000,44413943112094746423321165603849259313168015403208774932582808116186978674790798993653760.000000,-904625061534662273471369656404362083041183206981564966210117964435585644175788955798601728.000000,-142.892554,-57.700498,-91.867568,1.000000
2023-08-04 22:35:13+00:00,-2653.49647561,39587.77231095,-106290537006720546233049536463177933439216792714225384775442757741516105899979321037750796288.0000,260613572155851762479830571077074543925512000946140367560555622608584807814462433619083264.000000,44268782636613542092634063475799985079694221417718580515861357899137104513827607968481280.000000,-906725188454496227320107673447255882578764606516131056729704517368423112654565874805506048.000000,-143.630166,-58.001719,-91.098794,1.000000
2023-08-04 22:35:14+00:00,-2653.63656046,39587.80673367,-107198309894691685505198640435170957704711822105737637152577705934385161587127687815853244416.0000,261347932525871431500603279886228294222859884789322800244323595545410641069769207970791424.000000,44125784228525470771131842351570763709465888035940890018490577653155062603259778787442688.000000,-908820587487776436911068688075743795197211704075553023673783066309795632936729779560775680.000000,-143.807920,-58.218818,-91.113552,1.000000
2023-08-04 22:35:15+00:00,-2653.77585320,39587.84066928,-108108175843118214687426841944290259395946812556369239010063911822700879087968547723137777664.0000,262081076907463423741979401995997677885387424190918098356059277924061354317167115261444096.000000,43984903376095158967081995470917323340683003566095877057945560516666103373612394175528960.000000,-910911309365274012070484123001063054099965868912699784170770707548706983949208244071694336.000000,-143.997216,-57.740280,-90.721275,1.000000
2023-08-04 22:35:16+00:00,-2653.91436380,39587.87412856,-109020130199747735197337579021959410618775290821885818384961169799517315625345059454585929728.0000,262813021423517679216805259101421180867598670906313861944707806400544345904495912917401600.000000,43846096875677221017115497004742253356627282417600089200151871942137724232720272922247168.000000,-912997403893779446354326072162919657971395892266810391110379250441631266911472318867832832.000000,-144.711397,-58.167709,-89.885396,1.000000
2023-08-04 22:35:17+00:00,-2654.05210201,39587.90712196,-109934168361684429126096483302241107088227769584348077500531729550694392656245367062178824192.0000,263543781850379390858992848973550143900923588414680530843775816809041284952733107334676480.000000,43709322783445785254833568764759766669665542098437688598776014685922413553669442486927360.000000,-915078919979595067934449282042016267870836022137076310872351047238151060519110734453407744.000000,-145.375038,-58.294094,-89.279897,1.000000
2023-08-04 22:35:18+00:00,-2654.18907743,39587.93965964,-110850285774499848363144564963606282695510654749741087577748592548427386287611832064968491008.0000,264273373628502837898156174879492586428357743589144833411810276390251427238495464990965760.000000,43574540369256039195541227715982035433449545127210400903197765682486574433714390035333120.000000,-917155905651254600904716476531447186467899015780660126499345552149554860710710661164826624.000000,-145.411086,-58.473446,-88.856135,1.000000
2023-08-04 22:35:19+00:00,-2654.32529945,39587.97175146,-111768477931366225282268055670713108631589342543681044658821275634482092192239804662864150528.0000,265001811872674334706865940859232892611000821342671355119978465073179898729018889787670528.000000,43441710072528411769021314074951257401636313260388324562076608984566235827461468402483200.000000,-919228408081500820437234979114563992324037237754244217071592220514443425504390892813811712.000000,-145.152981,-58.326232,-89.256360,1.000000
