time,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed,yaw,qx,qz,roll,qw,qy,pitch,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x,mag_z,mag_y,mag_x,relativeAltitude,pressure,grav_z,grav_y,grav_x
2025-07-08 14:12:53+00:00,48.03422308333947,-1.0,-1.0,40.03216056254369,82.58263159164025,-1.0,13.507980286845418,51.22336657004544,-75.22156912646676,-1.0,1.831945091952478,0.16767583059958446,-0.762846316276523,0.00597015212934465,0.5867684010448003,-0.21365524573311642,-0.5500716420593863,8.298602119711227,5.097788345370814,-0.09798458853872866,-0.06916322821052741,-0.03976215014699843,-0.0015298271900974422,-45.33644676208496,0.19087934494018552,-11.622377395629883,0.0,1007.6248931884766,8.359862644098886,5.126394152532331,-0.049922800459401284
2025-07-08 14:12:54+00:00,,,,,,,,,,,1.8559720922350893,0.16647733884031893,-0.7697852660755925,0.013418407182549844,0.5787647733106048,-0.21151220073628735,-0.5449075686945222,8.38053020852965,5.042814111330151,-0.17856557248973814,-0.0212082231021486,-0.007155719515867521,0.004945588960545118,-45.69999797821045,0.017794418334960933,-12.278988647460938,-0.0079269409179687,1007.625732421875,8.385569821822493,5.083149272291511,-0.11252251808511508
2025-07-08 14:12:55+00:00,45.369384765625,1.4299999475479126,-1.0,40.03219574845368,79.91779327392578,-1.0,5.224335216764479,4.0,-75.22152289181817,0.0,1.8569211603789344,0.1842182048548628,-0.7621105421715975,0.005055785063110995,0.5710348628496753,-0.2420499086805717,-0.6182974035305382,7.9881415524563195,5.622421902109266,-0.10118646696653334,0.009123079438577408,-0.008083256457466624,0.1342440128093585,-45.74705966949463,-3.460845184326172,-13.21844940185547,0.0,1007.6248931884766,7.981637624151528,5.677929082750678,-0.04215000532058014
2025-07-08 14:12:56+00:00,46.52740478515625,0.0700000002980232,-1.0,40.03218976846277,81.07581329345703,-1.0,4.697881581339451,4.0,-75.2215409021503,0.0,1.867372279092315,0.19855649905440664,-0.7584531873683495,0.008973296955585573,0.5630870824217387,-0.2611038317956305,-0.6683770674554402,7.693464638357699,6.030660155637174,-0.12027423714841338,-0.018875826570438195,0.002251645240467039,-0.041812148223398224,-45.85628273010254,-6.084071502685547,-13.42391082763672,0.013214111328125,1007.6232147216796,7.694969659474044,6.07645680272004,-0.06971267176732585
2025-07-08 14:12:57+00:00,49.2821044921875,0.0599999986588954,-1.0,40.03221152187396,83.83051300048828,-1.0,3.8230839736047377,3.0,-75.22154722664244,0.0,1.885334743214039,0.1923704331007195,-0.7665386829322904,0.02365841702877877,0.5612471590855926,-0.24573275491030583,-0.6343726141482015,7.880441354300171,5.7771261825253655,-0.22473175380893978,-0.01266235768678596,-6.662681000306706e-05,-0.028837885246612106,-46.02370231628418,-4.536373138427734,-13.043377380371094,0.0211410522460937,1007.6224517822266,7.8960430151048,5.8118555564463135,-0.187022654248435
2025-07-08 14:12:58+00:00,,,,,,,,,,,1.8964227448661248,0.18054913843030626,-0.7751216963360942,0.03269037600661588,0.5621676683566126,-0.22466330433379647,-0.5839502790946273,8.172692578544437,5.367934714080632,-0.31046961948968554,-0.007096740708220733,0.00510339742992072,-0.04740108701982533,-46.59445941925049,-2.4233516693115233,-13.008386993408203,0.0211410522460937,1007.6224517822266,8.175864901589364,5.405771616795033,-0.2676874728975631
2025-07-08 14:12:59+00:00,50.712158203125,0.0700000002980232,-1.0,40.032198117334055,85.26056671142578,-1.0,3.313791280452332,3.0,-75.22155159925246,0.0,1.9018631606170069,0.1813497429536419,-0.776664347109893,0.040639211613182326,0.5614314672629968,-0.22057986503822943,-0.577925322836809,8.202084374829164,5.320313528326605,-0.3657415386556648,-0.006709367133244253,0.003221311218415685,0.03935664811058701,-46.62247705941248,-2.3126733182656642,-12.98225387419113,0.031707763671875,1007.6212310791016,8.206556280211126,5.356821153693036,-0.3335402598572527
2025-07-08 14:13:00+00:00,51.3094482421875,0.0700000002980232,-1.0,40.032194702519256,85.85785675048828,-1.0,3.1224067449821984,3.0,-75.22155249070344,0.0,1.9025652552421994,0.1950871622436504,-0.76974584335483,0.031954967018110014,0.5551067232833523,-0.24738477831465264,-0.6403292415470895,7.840868152693331,5.801669718913168,-0.3021362821566797,0.029167552666040115,-0.0076901965937577,0.037256300810258824,-46.26146366119385,-5.2075876617431645,-13.68397705078125,0.031707763671875,1007.6212310791016,7.858749127380698,5.858398035924762,-0.2517034751375797
2025-07-08 14:13:01+00:00,52.53973388671875,0.0700000002980232,-1.0,40.03219643004757,87.08814239501953,-1.0,3.212198588307676,3.0,-75.22155539977815,0.0,1.8739676762709458,0.19119386479894032,-0.7641465731473709,0.0192173540612057,0.5653237212681359,-0.24471833792285239,-0.6313086057515495,7.9141262402112185,5.756461276207894,-0.17785630992986487,0.000818563191569408,0.010349308652803296,-0.0334629795863293,-46.436640968322756,-4.469123001098633,-13.660015869140626,0.031707763671875,1007.6212310791016,7.914269892310828,5.787388399533838,-0.15219112398481643
2025-07-08 14:13:02+00:00,52.512939453125,0.1199999973177909,-1.0,40.03219600613639,87.06134796142578,-1.0,3.42498374015162,3.0,-75.22155718388531,0.0,1.8532253112457417,0.19186918797269892,-0.7581034660030577,0.005969425660376456,0.5704453152956157,-0.2506657944171823,-0.6423480711731188,7.84729509946525,5.828146614058077,-0.09663000134160432,0.01753527376218699,-0.020194767219945765,0.0693169423320796,-46.117785606384274,-4.633423767089844,-13.62132598876953,0.0343513488769531,1007.6206970214844,7.848289394580482,5.872850468242079,-0.049047429760402037
