timestamp,latitude,longitude,altitude,latitude_ins,longitude_ins,altitude_ins,latitude_cov,longitude_cov,altitude_cov,effective_sample_size,horizontal_error_m,vertical_error_m,error_3d_m
2025-06-18 15:09:27+00:00,39.02171302275063,-76.97681375124401,47.45837486334665,39.0217260243632,-76.97683346900462,48.90816355668041,9.95176736851897e-07,1.0051566881695588e-06,126.50609472212732,4999.999999999966,10.752894709881298,14.541625136653352,18.08545289056212
2025-06-18 15:09:28+00:00,39.02162341678216,-76.97706856768048,28.837632529825783,39.02164476234744,-76.97704723565877,32.71652495995655,1.0071842080109678e-06,1.0064106032656569e-06,150.1267373791677,4999.999999999886,34.32393362189332,33.16236747017422,47.72708911621374
2025-06-18 15:09:29+00:00,39.02152813349247,-76.9773981950267,7.755927078944618,39.02155103730571,-76.97734043800465,15.10363821559534,1.0155140260116322e-06,1.0161681708930114e-06,173.66964160992143,4999.999999999804,64.13938478277744,55.24407292105538,84.65086103058886
2025-06-18 15:09:30+00:00,39.02142499824976,-76.97780104400195,-15.630853537423356,39.02142371003851,-76.97770722420923,-3.6578970155342674,1.024902109113468e-06,1.025687882408734e-06,200.5031029777466,4999.9999999997,100.79223697963636,77.63085353742335,127.22273561084924
2025-06-18 15:09:31+00:00,39.02131417805159,-76.97827353900242,-41.13242905291021,39.021173388044446,-76.97814422391185,-23.0688883057791,1.0359597826326971e-06,1.0345151623281263e-06,224.76643946231155,4999.99999999957,143.2356644664688,103.1324290529102,176.5014263327761
2025-06-18 15:09:32+00:00,39.02119944863101,-76.97881609173143,-68.12657577151731,39.02061474255913,-76.97864068929553,-42.010383105491584,1.0467010101704816e-06,1.0449261696263172e-06,247.2073889495721,4999.999999999416,191.5956945928629,130.1265757715173,231.6070722334317
2025-06-18 15:09:33+00:00,39.0210775547791,-76.97941182784956,-95.41509561064863,39.01947779464273,-76.97917289981024,-58.50480456822847,1.0517758446569103e-06,1.0525721313911235e-06,271.0421609685498,4999.999999999243,244.64784195625992,157.41509561064865,290.91593098344543
2025-06-18 15:09:34+00:00,39.02095081162278,-76.98003899509827,-121.50651903484048,39.01740899329247,-76.97969766300206,-69.04642498174186,1.0661957603117428e-06,1.0620609629965995e-06,295.1927146066498,4999.999999999043,300.50991699931444,183.5065190348405,352.10914890587424
2025-06-18 15:09:35+00:00,39.02081942831363,-76.98066877090679,-144.29530406473822,39.01423875483292,-76.98016131618891,-70.56958985574514,1.0764161250449793e-06,1.0722351696068378e-06,319.57440409729816,4999.99999999882,356.7786874479617,206.29530406473825,412.12714578907946
2025-06-18 15:09:36+00:00,39.0206871611869,-76.98127227467512,-162.01292681427392,39.01011866243537,-76.98052112287101,-61.84953173777122,1.0873337137132646e-06,1.0863677535429008e-06,342.8865970432876,4999.999999998568,410.9275090389863,224.01292681427392,468.0205220552656
2025-06-18 15:09:37+00:00,39.02055164194574,-76.98181754392829,-174.00372368331028,39.00552156358147,-76.98076861554304,-44.79228174759032,1.0991881034930606e-06,1.0938673654918292e-06,363.9634835483284,4999.99999999829,460.38193662634814,236.00372368331028,517.3483209252882
2025-06-18 15:09:38+00:00,39.02041197831642,-76.98229856001541,-180.5103862697796,39.0010231779393,-76.98093316413639,-23.66801200002392,1.1066740988669933e-06,1.1009735938713095e-06,390.45013163701054,4999.999999997983,504.682483912886,242.5103862697796,559.924724420344
2025-06-18 15:09:39+00:00,39.02026553568071,-76.9827208287413,-183.092767686892,38.997024268159485,-76.98105930330969,-2.634895905735484,1.122373051078467e-06,1.1101438634452636e-06,423.3662374198976,4999.999999997645,544.3894168523581,245.092767686892,597.0178405653145
2025-06-18 15:09:40+00:00,39.02011399652824,-76.98308908615815,-182.7798780277053,38.99368900733206,-76.98118451071466,15.762121904145491,1.135060617588724e-06,1.1160970522325742e-06,448.4498317812164,4999.999999997281,579.8932539920386,244.7798780277053,629.4389364447779
2025-06-18 15:09:41+00:00,39.01995747393799,-76.98341599860764,-180.6566430433396,38.99104008302228,-76.98133252400815,30.55546116995651,1.140920015946817e-06,1.124917985737572e-06,474.86827167905057,4999.999999996888,612.268464991997,242.6566430433396,658.6007285425055
